Orig_country,Orig_City_name,Dest_country,Dest_City_name,year,month,Total_Est_Pax
South Korea,Seoul-Metro,Indonesia,Palembang,2018,6,52
South Korea,Seoul-Metro,Indonesia,Palembang,2018,7,128
South Korea,Seoul-Metro,Indonesia,Palembang,2018,8,791
South Korea,Seoul-Metro,Indonesia,Palembang,2018,9,116
South Korea,Seoul-Metro,Indonesia,Palembang,2018,10,95
South Korea,Seoul-Metro,Indonesia,Palembang,2018,11,116
South Korea,Seoul-Metro,Indonesia,Palembang,2018,12,83
South Korea,Seoul-Metro,Indonesia,Palembang,2019,1,72
South Korea,Seoul-Metro,Indonesia,Palembang,2019,2,152
South Korea,Seoul-Metro,Indonesia,Palembang,2019,3,64
South Korea,Seoul-Metro,Indonesia,Palembang,2019,4,50
South Korea,Seoul-Metro,Indonesia,Palembang,2019,5,57
South Korea,Seoul-Metro,Indonesia,Palembang,2019,6,48
South Korea,Seoul-Metro,Indonesia,Palembang,2019,7,86
South Korea,Seoul-Metro,Indonesia,Palembang,2019,8,159
South Korea,Seoul-Metro,Indonesia,Palembang,2019,9,46
South Korea,Seoul-Metro,Indonesia,Palembang,2019,10,48
South Korea,Seoul-Metro,Indonesia,Palembang,2019,11,56
South Korea,Seoul-Metro,Indonesia,Palembang,2019,12,45
South Korea,Seoul-Metro,Indonesia,Palembang,2020,1,68
South Korea,Seoul-Metro,Indonesia,Palembang,2020,2,27
South Korea,Seoul-Metro,Indonesia,Palembang,2020,3,22
South Korea,Seoul-Metro,Indonesia,Palembang,2020,4,10
South Korea,Seoul-Metro,Indonesia,Palembang,2020,5,8
South Korea,Seoul-Metro,Indonesia,Palembang,2020,6,6
South Korea,Seoul-Metro,Indonesia,Palembang,2020,7,13
South Korea,Seoul-Metro,Indonesia,Palembang,2020,8,8
South Korea,Seoul-Metro,Indonesia,Palembang,2020,9,8
South Korea,Seoul-Metro,Indonesia,Palembang,2020,10,4
South Korea,Seoul-Metro,Indonesia,Palembang,2020,11,5
South Korea,Seoul-Metro,Indonesia,Palembang,2020,12,9
South Korea,Seoul-Metro,Indonesia,Palembang,2021,1,6
South Korea,Seoul-Metro,Indonesia,Palembang,2021,2,6
South Korea,Seoul-Metro,Indonesia,Palembang,2021,3,7
South Korea,Seoul-Metro,Indonesia,Palembang,2021,4,7
South Korea,Seoul-Metro,Indonesia,Palembang,2021,5,4
South Korea,Seoul-Metro,Indonesia,Palembang,2021,6,5
South Korea,Seoul-Metro,Indonesia,Palembang,2021,7,1
South Korea,Seoul-Metro,Indonesia,Palembang,2021,8,1
South Korea,Seoul-Metro,Indonesia,Palembang,2021,9,2
South Korea,Seoul-Metro,Indonesia,Palembang,2021,10,1
South Korea,Seoul-Metro,Indonesia,Palembang,2021,12,1
South Korea,Seoul-Metro,Indonesia,Palembang,2022,1,2
South Korea,Seoul-Metro,Indonesia,Palembang,2022,2,2
South Korea,Seoul-Metro,Indonesia,Palembang,2022,3,2
South Korea,Seoul-Metro,Indonesia,Palembang,2022,4,4
South Korea,Seoul-Metro,Indonesia,Palembang,2022,5,5
South Korea,Seoul-Metro,Indonesia,Palembang,2022,6,9
South Korea,Seoul-Metro,Indonesia,Palembang,2022,7,18
South Korea,Seoul-Metro,Indonesia,Palembang,2022,8,28
South Korea,Seoul-Metro,Indonesia,Palembang,2022,9,23
South Korea,Seoul-Metro,Indonesia,Palembang,2022,10,17
South Korea,Seoul-Metro,Indonesia,Palembang,2022,11,20
South Korea,Seoul-Metro,Indonesia,Palembang,2022,12,23
South Korea,Seoul-Metro,Indonesia,Palembang,2023,1,30
South Korea,Seoul-Metro,Indonesia,Palembang,2023,2,35
South Korea,Seoul-Metro,Indonesia,Palembang,2023,3,32
South Korea,Seoul-Metro,Indonesia,Palembang,2023,4,34
South Korea,Seoul-Metro,Indonesia,Palembang,2023,5,32
South Korea,Seoul-Metro,Indonesia,Palembang,2023,6,46
South Korea,Seoul-Metro,Indonesia,Palembang,2023,7,24
South Korea,Seoul-Metro,Indonesia,Palembang,2023,8,34
South Korea,Seoul-Metro,Indonesia,Palembang,2023,9,101
South Korea,Seoul-Metro,Indonesia,Palembang,2023,10,33
South Korea,Seoul-Metro,Indonesia,Palembang,2023,11,30
South Korea,Seoul-Metro,Indonesia,Palembang,2023,12,31
South Korea,Seoul-Metro,Indonesia,Palembang,2024,1,131
South Korea,Seoul-Metro,Indonesia,Palembang,2024,2,22
South Korea,Seoul-Metro,Indonesia,Palembang,2024,3,35
South Korea,Seoul-Metro,Indonesia,Palembang,2024,4,44
South Korea,Seoul-Metro,Indonesia,Palembang,2024,5,29
South Korea,Seoul-Metro,Indonesia,Palembang,2024,6,41
South Korea,Seoul-Metro,Indonesia,Manado,2018,1,64
South Korea,Seoul-Metro,Indonesia,Manado,2018,2,52
South Korea,Seoul-Metro,Indonesia,Manado,2018,3,70
South Korea,Seoul-Metro,Indonesia,Manado,2018,4,123
South Korea,Seoul-Metro,Indonesia,Manado,2018,5,167
South Korea,Seoul-Metro,Indonesia,Manado,2018,6,147
South Korea,Seoul-Metro,Indonesia,Manado,2018,7,175
South Korea,Seoul-Metro,Indonesia,Manado,2018,8,90
South Korea,Seoul-Metro,Indonesia,Manado,2018,9,186
South Korea,Seoul-Metro,Indonesia,Manado,2018,10,166
South Korea,Seoul-Metro,Indonesia,Manado,2018,11,39
South Korea,Seoul-Metro,Indonesia,Manado,2018,12,54
South Korea,Seoul-Metro,Indonesia,Manado,2019,1,110
South Korea,Seoul-Metro,Indonesia,Manado,2019,2,55
South Korea,Seoul-Metro,Indonesia,Manado,2019,3,49
South Korea,Seoul-Metro,Indonesia,Manado,2019,4,151
South Korea,Seoul-Metro,Indonesia,Manado,2019,5,217
South Korea,Seoul-Metro,Indonesia,Manado,2019,6,111
South Korea,Seoul-Metro,Indonesia,Manado,2019,7,115
South Korea,Seoul-Metro,Indonesia,Manado,2019,8,136
South Korea,Seoul-Metro,Indonesia,Manado,2019,9,52
South Korea,Seoul-Metro,Indonesia,Manado,2019,10,185
South Korea,Seoul-Metro,Indonesia,Manado,2019,11,90
South Korea,Seoul-Metro,Indonesia,Manado,2019,12,49
South Korea,Seoul-Metro,Indonesia,Manado,2020,1,198
South Korea,Seoul-Metro,Indonesia,Manado,2020,2,139
South Korea,Seoul-Metro,Indonesia,Manado,2020,3,29
South Korea,Seoul-Metro,Indonesia,Manado,2020,4,1
South Korea,Seoul-Metro,Indonesia,Manado,2020,5,2
South Korea,Seoul-Metro,Indonesia,Manado,2020,6,1
South Korea,Seoul-Metro,Indonesia,Manado,2020,7,8
South Korea,Seoul-Metro,Indonesia,Manado,2020,8,3
South Korea,Seoul-Metro,Indonesia,Manado,2020,9,4
South Korea,Seoul-Metro,Indonesia,Manado,2020,12,1
South Korea,Seoul-Metro,Indonesia,Manado,2021,1,2
South Korea,Seoul-Metro,Indonesia,Manado,2021,2,1
South Korea,Seoul-Metro,Indonesia,Manado,2021,3,2
South Korea,Seoul-Metro,Indonesia,Manado,2021,4,1
South Korea,Seoul-Metro,Indonesia,Manado,2021,6,0
South Korea,Seoul-Metro,Indonesia,Manado,2021,8,1
South Korea,Seoul-Metro,Indonesia,Manado,2021,9,2
South Korea,Seoul-Metro,Indonesia,Manado,2021,10,2
South Korea,Seoul-Metro,Indonesia,Manado,2021,11,2
South Korea,Seoul-Metro,Indonesia,Manado,2021,12,3
South Korea,Seoul-Metro,Indonesia,Manado,2022,2,0
South Korea,Seoul-Metro,Indonesia,Manado,2022,3,0
South Korea,Seoul-Metro,Indonesia,Manado,2022,4,1
South Korea,Seoul-Metro,Indonesia,Manado,2022,6,25
South Korea,Seoul-Metro,Indonesia,Manado,2022,7,32
South Korea,Seoul-Metro,Indonesia,Manado,2022,8,64
South Korea,Seoul-Metro,Indonesia,Manado,2022,9,39
South Korea,Seoul-Metro,Indonesia,Manado,2022,10,36
South Korea,Seoul-Metro,Indonesia,Manado,2022,11,13
South Korea,Seoul-Metro,Indonesia,Manado,2022,12,28
South Korea,Seoul-Metro,Indonesia,Manado,2023,1,42
South Korea,Seoul-Metro,Indonesia,Manado,2023,2,37
South Korea,Seoul-Metro,Indonesia,Manado,2023,3,23
South Korea,Seoul-Metro,Indonesia,Manado,2023,4,43
South Korea,Seoul-Metro,Indonesia,Manado,2023,5,14
South Korea,Seoul-Metro,Indonesia,Manado,2023,6,18
South Korea,Seoul-Metro,Indonesia,Manado,2023,7,19
South Korea,Seoul-Metro,Indonesia,Manado,2023,8,13
South Korea,Seoul-Metro,Indonesia,Manado,2023,9,32
South Korea,Seoul-Metro,Indonesia,Manado,2023,10,19
South Korea,Seoul-Metro,Indonesia,Manado,2023,11,35
South Korea,Seoul-Metro,Indonesia,Manado,2023,12,29
South Korea,Seoul-Metro,Indonesia,Manado,2024,1,19
South Korea,Seoul-Metro,Indonesia,Manado,2024,2,22
South Korea,Seoul-Metro,Indonesia,Manado,2024,3,14
South Korea,Seoul-Metro,Indonesia,Manado,2024,4,10
South Korea,Seoul-Metro,Indonesia,Manado,2024,5,16
South Korea,Seoul-Metro,Indonesia,Manado,2024,6,13
South Korea,Seoul-Metro,Indonesia,Makassar,2018,1,69
South Korea,Seoul-Metro,Indonesia,Makassar,2018,2,45
South Korea,Seoul-Metro,Indonesia,Makassar,2018,3,147
South Korea,Seoul-Metro,Indonesia,Makassar,2018,4,147
South Korea,Seoul-Metro,Indonesia,Makassar,2018,5,65
South Korea,Seoul-Metro,Indonesia,Makassar,2018,6,122
South Korea,Seoul-Metro,Indonesia,Makassar,2018,7,139
South Korea,Seoul-Metro,Indonesia,Makassar,2018,8,45
South Korea,Seoul-Metro,Indonesia,Makassar,2018,9,137
South Korea,Seoul-Metro,Indonesia,Makassar,2018,10,130
South Korea,Seoul-Metro,Indonesia,Makassar,2018,11,187
South Korea,Seoul-Metro,Indonesia,Makassar,2018,12,51
South Korea,Seoul-Metro,Indonesia,Makassar,2019,1,80
South Korea,Seoul-Metro,Indonesia,Makassar,2019,2,42
South Korea,Seoul-Metro,Indonesia,Makassar,2019,3,85
South Korea,Seoul-Metro,Indonesia,Makassar,2019,4,86
South Korea,Seoul-Metro,Indonesia,Makassar,2019,5,96
South Korea,Seoul-Metro,Indonesia,Makassar,2019,6,43
South Korea,Seoul-Metro,Indonesia,Makassar,2019,7,161
South Korea,Seoul-Metro,Indonesia,Makassar,2019,8,42
South Korea,Seoul-Metro,Indonesia,Makassar,2019,9,70
South Korea,Seoul-Metro,Indonesia,Makassar,2019,10,67
South Korea,Seoul-Metro,Indonesia,Makassar,2019,11,79
South Korea,Seoul-Metro,Indonesia,Makassar,2019,12,27
South Korea,Seoul-Metro,Indonesia,Makassar,2020,1,33
South Korea,Seoul-Metro,Indonesia,Makassar,2020,2,36
South Korea,Seoul-Metro,Indonesia,Makassar,2020,3,11
South Korea,Seoul-Metro,Indonesia,Makassar,2020,4,9
South Korea,Seoul-Metro,Indonesia,Makassar,2020,5,1
South Korea,Seoul-Metro,Indonesia,Makassar,2020,7,5
South Korea,Seoul-Metro,Indonesia,Makassar,2020,8,4
South Korea,Seoul-Metro,Indonesia,Makassar,2020,9,2
South Korea,Seoul-Metro,Indonesia,Makassar,2020,12,1
South Korea,Seoul-Metro,Indonesia,Makassar,2021,1,4
South Korea,Seoul-Metro,Indonesia,Makassar,2021,2,2
South Korea,Seoul-Metro,Indonesia,Makassar,2021,3,5
South Korea,Seoul-Metro,Indonesia,Makassar,2021,4,6
South Korea,Seoul-Metro,Indonesia,Makassar,2021,5,3
South Korea,Seoul-Metro,Indonesia,Makassar,2021,6,4
South Korea,Seoul-Metro,Indonesia,Makassar,2021,7,1
South Korea,Seoul-Metro,Indonesia,Makassar,2021,8,1
South Korea,Seoul-Metro,Indonesia,Makassar,2021,9,2
South Korea,Seoul-Metro,Indonesia,Makassar,2021,10,2
South Korea,Seoul-Metro,Indonesia,Makassar,2021,11,3
South Korea,Seoul-Metro,Indonesia,Makassar,2021,12,5
South Korea,Seoul-Metro,Indonesia,Makassar,2022,1,6
South Korea,Seoul-Metro,Indonesia,Makassar,2022,2,6
South Korea,Seoul-Metro,Indonesia,Makassar,2022,3,8
South Korea,Seoul-Metro,Indonesia,Makassar,2022,4,12
South Korea,Seoul-Metro,Indonesia,Makassar,2022,5,4
South Korea,Seoul-Metro,Indonesia,Makassar,2022,6,16
South Korea,Seoul-Metro,Indonesia,Makassar,2022,7,21
South Korea,Seoul-Metro,Indonesia,Makassar,2022,8,33
South Korea,Seoul-Metro,Indonesia,Makassar,2022,9,30
South Korea,Seoul-Metro,Indonesia,Makassar,2022,10,24
South Korea,Seoul-Metro,Indonesia,Makassar,2022,11,15
South Korea,Seoul-Metro,Indonesia,Makassar,2022,12,17
South Korea,Seoul-Metro,Indonesia,Makassar,2023,1,21
South Korea,Seoul-Metro,Indonesia,Makassar,2023,2,18
South Korea,Seoul-Metro,Indonesia,Makassar,2023,3,13
South Korea,Seoul-Metro,Indonesia,Makassar,2023,4,28
South Korea,Seoul-Metro,Indonesia,Makassar,2023,5,39
South Korea,Seoul-Metro,Indonesia,Makassar,2023,6,42
South Korea,Seoul-Metro,Indonesia,Makassar,2023,7,24
South Korea,Seoul-Metro,Indonesia,Makassar,2023,8,20
South Korea,Seoul-Metro,Indonesia,Makassar,2023,9,28
South Korea,Seoul-Metro,Indonesia,Makassar,2023,10,33
South Korea,Seoul-Metro,Indonesia,Makassar,2023,11,22
South Korea,Seoul-Metro,Indonesia,Makassar,2023,12,22
South Korea,Seoul-Metro,Indonesia,Makassar,2024,1,22
South Korea,Seoul-Metro,Indonesia,Makassar,2024,2,18
South Korea,Seoul-Metro,Indonesia,Makassar,2024,3,12
South Korea,Seoul-Metro,Indonesia,Makassar,2024,4,19
South Korea,Seoul-Metro,Indonesia,Makassar,2024,5,5
South Korea,Seoul-Metro,Indonesia,Makassar,2024,6,10
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2018,1,302
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2018,2,120
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2018,3,84
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2018,4,35
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2018,5,29
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2018,6,28
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2018,7,71
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2018,8,63
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2018,9,22
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2018,10,48
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2018,11,73
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2018,12,50
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2019,1,69
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2019,2,19
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2019,3,34
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2019,4,26
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2019,5,62
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2019,6,20
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2019,7,44
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2019,8,99
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2019,9,25
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2019,10,34
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2019,11,35
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2019,12,38
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2020,1,84
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2020,2,43
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2020,3,12
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2020,4,0
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2020,5,1
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2020,6,0
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2020,7,4
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2020,8,1
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2020,11,1
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2020,12,3
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2021,1,2
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2022,5,3
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2022,6,3
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2022,7,12
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2022,8,23
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2022,9,19
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2022,10,20
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2022,11,19
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2022,12,32
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2023,1,34
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2023,2,25
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2023,3,38
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2023,4,23
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2023,5,35
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2023,6,165
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2023,7,33
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2023,8,66
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2023,9,26
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2023,10,74
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2023,11,46
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2023,12,29
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2024,1,55
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2024,2,41
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2024,3,40
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2024,4,59
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2024,5,36
South Korea,Seoul-Metro,Indonesia,Pekanbaru,2024,6,48
